date,close,change,volume,open,high,low
23/10/2025,81.76,-2(-2.06 %),6647600,97.2,97.3,94.0
22/10/2025,83.48,4(4.30 %),18311100,95.2,99.0,95.0
21/10/2025,80.04,6(6.90 %),19520200,89.0,93.0,88.5
20/10/2025,74.88,-1.1(-1.25 %),14580300,88.3,91.8,87.0
17/10/2025,75.82,-1.7(-1.89 %),8374400,90.1,91.5,88.1
16/10/2025,77.29,0.2(0.22 %),7928500,89.8,91.5,89.6
15/10/2025,77.11,-2.8(-3.03 %),18738600,92.6,93.1,89.5
14/10/2025,79.52,-1.6(-1.70 %),12659600,94.1,94.5,92.4
13/10/2025,80.9,-2.1(-2.19 %),7915000,94.9,94.9,93.7
10/10/2025,82.71,1.9(2.02 %),8587700,94.2,96.5,93.8
09/10/2025,81.07,-0.3(-0.32 %),5716300,95.0,95.0,93.5
08/10/2025,81.33,-1(-1.05 %),5132100,95.5,96.9,94.5
07/10/2025,82.19,0(0.00 %),5997500,96.0,96.3,95.2
06/10/2025,82.19,2.1(2.25 %),6580000,94.3,95.9,93.5
03/10/2025,80.38,1.3(1.41 %),7681300,92.2,94.0,92.1
02/10/2025,79.27,-1.3(-1.39 %),7933800,92.9,93.4,92.0
01/10/2025,80.38,0.4(0.43 %),7405100,93.2,94.5,91.4
30/09/2025,80.04,-2.5(-2.62 %),12018800,95.5,95.8,92.8
29/09/2025,82.19,-2(-2.05 %),10430900,97.8,97.8,95.5
26/09/2025,83.91,-0.5(-0.51 %),8080800,98.2,99.3,97.4
25/09/2025,84.34,-1.5(-1.51 %),8627700,99.5,99.5,97.9
24/09/2025,85.63,1.5(1.53 %),7421100,98.1,99.5,97.4
23/09/2025,84.34,-1.7(-1.71 %),18291200,100.0,100.0,97.5
22/09/2025,85.81,-3.3(-3.20 %),16280200,102.5,102.7,99.6
19/09/2025,88.65,0(0.00 %),23514300,103.8,103.8,100.5
18/09/2025,88.65,-2.5(-2.37 %),8198400,106.0,106.3,103.0
17/09/2025,90.8,2(1.93 %),20018000,104.0,107.8,104.0
16/09/2025,89.08,1.6(1.57 %),17531600,102.7,104.8,102.0
15/09/2025,87.7,0.3(0.30 %),14123100,101.9,103.5,101.5
12/09/2025,87.44,-0.4(-0.39 %),7447000,102.0,102.9,101.1
11/09/2025,87.79,0.8(0.79 %),7414200,101.2,102.9,100.5
10/09/2025,87.1,-0.9(-0.88 %),5498500,102.1,102.9,101.1
09/09/2025,87.87,0.2(0.20 %),6460700,102.0,103.0,101.0
08/09/2025,87.7,-1.5(-1.45 %),10600300,103.0,103.9,101.9
05/09/2025,88.99,-1.6(-1.52 %),8807800,105.2,105.5,103.4
04/09/2025,90.37,1.8(1.74 %),11033600,103.3,105.5,103.2
03/09/2025,88.82,1.6(1.57 %),9744200,102.0,103.3,100.0
29/08/2025,87.44,-2.9(-2.78 %),11090200,105.0,105.0,101.6
28/08/2025,89.94,-0.5(-0.48 %),6280200,105.1,105.1,102.8
27/08/2025,90.37,5(5.00 %),19436400,101.4,105.1,101.2
26/08/2025,86.06,1.2(1.21 %),5812500,98.8,100.0,97.9
25/08/2025,85.03,-0.2(-0.20 %),6736000,102.0,102.0,98.8
22/08/2025,85.2,-2.7(-2.65 %),7212000,101.6,101.6,98.8
21/08/2025,87.53,4(4.09 %),12624800,97.7,102.9,97.7
20/08/2025,84.08,-2.6(-2.59 %),19969500,100.1,100.3,97.5
19/08/2025,86.32,-0.2(-0.20 %),9153600,100.6,101.5,100.0
18/08/2025,86.49,-0.9(-0.89 %),11392300,101.4,103.0,100.0
15/08/2025,87.27,-2.4(-2.31 %),18622300,103.8,104.8,101.3
14/08/2025,89.33,-1.3(-1.24 %),17905400,105.8,105.8,103.7
13/08/2025,90.45,-2.4(-2.23 %),21845000,107.6,107.8,104.9
12/08/2025,92.52,1.1(1.03 %),11011800,107.4,108.2,106.6
11/08/2025,91.57,0.8(0.76 %),10278500,105.9,109.5,105.3
08/08/2025,90.88,-0.6(-0.56 %),9184800,106.5,107.4,104.8
07/08/2025,91.4,1.3(1.24 %),9565800,105.6,107.4,104.9
06/08/2025,90.28,-0.9(-0.85 %),11814200,106.0,106.2,104.5
05/08/2025,91.06,-0.8(-0.75 %),11395000,107.0,108.7,105.0
04/08/2025,91.74,-0.4(-0.37 %),4617800,106.5,106.6,104.8
01/08/2025,92.09,3(2.88 %),10891500,103.7,107.4,101.5
31/07/2025,89.51,-2.1(-1.98 %),8944200,106.1,106.9,103.8
30/07/2025,91.31,0.1(0.09 %),7488200,107.0,108.0,105.3
29/07/2025,91.23,-5.3(-4.76 %),16059500,111.3,111.6,106.0
28/07/2025,95.79,0.6(0.54 %),7611000,110.8,111.6,110.5
25/07/2025,95.27,-0.4(-0.36 %),5137000,111.1,111.5,110.5
24/07/2025,95.62,-0.7(-0.63 %),6420800,112.0,112.1,110.8
23/07/2025,96.22,-0.3(-0.27 %),4795100,112.3,112.8,111.3
22/07/2025,96.48,1.8(1.63 %),6889600,110.3,112.2,108.7
21/07/2025,94.93,0.7(0.64 %),7563700,112.4,112.4,110.3
18/07/2025,107.52,-1(-0.79 %),6494600,128.0,128.0,126.0
17/07/2025,108.37,0.7(0.55 %),8334200,126.7,129.1,126.0
16/07/2025,107.78,0.3(0.24 %),5063000,126.7,127.0,125.1
15/07/2025,107.52,-1.1(-0.87 %),5600000,126.6,127.8,126.0
14/07/2025,108.46,0.5(0.39 %),5978400,127.2,127.9,125.0
11/07/2025,108.03,2.7(2.18 %),10736000,125.0,128.0,124.6
10/07/2025,105.73,1.1(0.90 %),5180200,123.8,125.3,123.5
09/07/2025,104.79,-1.7(-1.37 %),12198400,124.8,124.9,122.3
08/07/2025,106.24,0.7(0.57 %),8064200,124.1,125.7,124.0
07/07/2025,105.64,1.3(1.06 %),6382800,123.3,124.7,123.0
04/07/2025,104.53,4.5(3.81 %),12825000,118.5,123.4,118.4
03/07/2025,100.69,-0.6(-0.51 %),6304300,118.5,119.8,117.8
02/07/2025,101.2,-0.2(-0.17 %),3661700,118.5,118.7,117.6
01/07/2025,101.38,0.6(0.51 %),4609400,119.0,119.5,118.2
30/06/2025,100.86,0.9(0.77 %),6859100,117.9,119.5,117.6
27/06/2025,100.1,0.3(0.26 %),5263200,117.0,118.3,116.9
26/06/2025,99.84,-0.1(-0.09 %),4132300,118.0,118.3,116.6
25/06/2025,99.92,0.6(0.52 %),6000700,117.0,119.4,117.0
24/06/2025,99.41,0.6(0.52 %),4271900,116.3,117.0,116.3
23/06/2025,98.9,-0.2(-0.17 %),4587300,115.5,116.3,114.5
20/06/2025,99.07,0.1(0.09 %),4339400,116.1,116.9,115.8
19/06/2025,98.99,-1(-0.85 %),5404900,117.0,117.1,115.7
18/06/2025,99.84,-1.8(-1.52 %),6556700,118.8,119.5,116.4
17/06/2025,101.38,-0.2(-0.17 %),4600300,119.0,119.3,118.2
16/06/2025,101.55,3.6(3.12 %),8069100,115.1,119.8,115.0
13/06/2025,98.47,-1.6(-1.37 %),6161700,116.0,116.5,114.9
12/06/2025,99.84,0.1(0.09 %),4153100,117.6,117.7,116.5
11/06/2025,99.91,2.2(1.90 %),5744300,116.1,118.2,116.1
10/06/2025,98.05,-0.5(-0.43 %),3359000,117.0,117.4,115.7
09/06/2025,98.47,1.2(1.04 %),3054700,115.5,116.9,115.0
06/06/2025,97.46,-1.8(-1.54 %),5383000,116.8,116.8,115.0
05/06/2025,98.98,-0.3(-0.26 %),2302800,117.1,117.3,116.5
04/06/2025,99.24,-0.3(-0.26 %),2873300,118.0,118.2,116.5
03/06/2025,99.49,1.3(1.12 %),3398600,116.7,118.0,116.3
02/06/2025,98.39,-0.4(-0.34 %),2916400,116.5,117.1,115.6
30/05/2025,98.73,-0.6(-0.51 %),4038000,118.0,118.2,116.5
29/05/2025,99.24,-1.3(-1.10 %),2933000,119.0,119.0,117.1
28/05/2025,100.34,-0.6(-0.50 %),3933600,119.2,119.4,117.5
27/05/2025,100.85,1.7(1.45 %),5498200,117.4,119.4,117.4
26/05/2025,99.4,0.2(0.17 %),4023400,116.7,117.8,115.0
23/05/2025,99.24,0.3(0.26 %),4440500,116.7,117.8,116.0
22/05/2025,98.98,-1.5(-1.27 %),6350700,117.1,117.6,115.6
21/05/2025,100.25,-0.9(-0.76 %),6024400,120.0,120.0,117.0
20/05/2025,101.01,1(0.85 %),7911300,116.8,119.3,116.8
19/05/2025,100.17,-2.8(-2.31 %),9916700,118.8,120.5,116.6
16/05/2025,102.54,-4(-3.20 %),8012200,124.5,124.7,120.9
15/05/2025,105.93,-1.3(-1.03 %),7806300,126.5,126.9,123.6
14/05/2025,107.03,6.8(5.69 %),12080300,120.0,126.3,120.0
13/05/2025,101.27,1.2(1.01 %),8565900,120.0,120.3,118.6
12/05/2025,100.25,2.3(1.98 %),8715200,117.0,118.7,116.7
09/05/2025,98.3,1.7(1.49 %),8496900,114.3,116.4,113.5
08/05/2025,96.86,4.6(4.19 %),12644900,110.4,114.6,109.0
07/05/2025,92.96,0(0.00 %),3926800,109.6,111.2,108.9
06/05/2025,92.96,1.1(1.01 %),5686200,108.6,111.0,108.6
05/05/2025,92.03,-0.8(-0.73 %),7167600,109.5,109.7,106.9
29/04/2025,92.71,-0.1(-0.09 %),2945500,109.6,110.5,109.1
28/04/2025,92.79,-2.9(-2.58 %),3853700,112.0,112.4,109.2
25/04/2025,95.25,0.4(0.36 %),5384100,112.0,112.4,110.2
24/04/2025,94.91,1.6(1.45 %),7740100,111.5,113.7,110.6
23/04/2025,93.56,0(0.00 %),5710800,111.7,111.7,107.7
22/04/2025,93.56,-1.3(-1.16 %),9127300,111.0,111.2,104.0
21/04/2025,94.66,0.1(0.09 %),4332300,112.0,112.5,110.0
18/04/2025,94.57,2.2(2.01 %),7485500,110.5,115.0,110.5
17/04/2025,92.71,1.5(1.39 %),8580100,105.0,111.3,104.9
16/04/2025,91.44,-8.1(-6.98 %),18032200,114.5,115.9,107.9
15/04/2025,98.3,-2.5(-2.11 %),7762400,116.1,117.0,113.7
14/04/2025,100.42,0(0.00 %),9217400,120.0,120.0,114.0
11/04/2025,100.42,5.9(5.24 %),19224000,117.0,118.5,114.3
10/04/2025,95.42,7.3(6.93 %),1005400,112.6,112.6,112.6
09/04/2025,89.24,0.2(0.19 %),16893300,97.8,108.0,97.8
08/04/2025,89.07,-7.9(-6.99 %),16276400,106.0,108.0,105.1
04/04/2025,95.76,-0.5(-0.44 %),21574500,105.6,113.9,105.6
03/04/2025,96.18,-8.5(-6.97 %),11484900,114.7,117.6,113.5
02/04/2025,103.39,1.5(1.24 %),3920200,121.2,122.3,120.8
01/04/2025,102.12,-0.5(-0.41 %),7824300,122.0,122.2,118.8
31/03/2025,102.54,-3(-2.42 %),5406300,123.4,123.4,121.0
28/03/2025,105.08,-2.2(-1.74 %),2944800,126.1,126.4,124.0
27/03/2025,106.95,3.2(2.60 %),6464400,122.0,126.5,121.1
26/03/2025,104.24,-3.5(-2.77 %),9734600,126.5,126.5,122.7
25/03/2025,107.2,-2.5(-1.94 %),5629200,129.8,129.9,126.5
24/03/2025,109.32,1(0.78 %),5090200,128.5,129.3,127.3
21/03/2025,108.47,3(2.40 %),6424800,125.0,129.0,125.0
20/03/2025,105.93,0.4(0.32 %),8203400,124.6,126.8,124.5
19/03/2025,105.59,-5.4(-4.15 %),18128400,130.1,130.6,123.5
18/03/2025,110.17,0(0.00 %),5508500,130.1,132.2,130.0
17/03/2025,110.17,-1.4(-1.07 %),6707000,131.6,132.1,129.6
14/03/2025,111.35,-5.1(-3.74 %),16094000,135.6,136.3,130.8
13/03/2025,115.68,0.6(0.44 %),3610200,136.1,138.0,136.1
12/03/2025,115.17,-1.6(-1.16 %),6185000,137.7,138.7,135.9
11/03/2025,116.52,-1.8(-1.29 %),5784400,138.0,138.5,137.0
10/03/2025,118.05,-2.1(-1.49 %),5323000,141.5,141.5,139.2
07/03/2025,119.83,-0.2(-0.14 %),2954500,141.7,142.7,141.1
06/03/2025,120.0,2.5(1.80 %),6417100,139.5,143.5,139.5
05/03/2025,117.88,-0.9(-0.64 %),2851100,140.0,140.1,139.1
04/03/2025,118.64,-0.5(-0.36 %),3471300,139.5,140.6,139.3
03/03/2025,119.07,0.2(0.14 %),2533900,140.5,141.4,140.3
28/02/2025,118.9,-1(-0.71 %),4694400,140.1,141.1,139.0
27/02/2025,119.74,-0.5(-0.35 %),3421700,142.0,142.2,140.7
26/02/2025,120.17,2.8(2.01 %),3323400,139.1,141.8,138.9
25/02/2025,117.79,-1.5(-1.07 %),6810400,140.4,140.4,138.2
24/02/2025,119.07,-1.5(-1.06 %),7497900,142.0,142.0,139.5
21/02/2025,120.34,-1(-0.70 %),5312600,142.8,142.9,141.5
20/02/2025,121.18,-1(-0.69 %),3385400,144.2,144.6,143.0
19/02/2025,122.03,0.1(0.07 %),3029800,143.9,144.9,143.1
18/02/2025,121.95,0.3(0.21 %),1664400,143.8,144.4,143.1
17/02/2025,121.69,-1.3(-0.90 %),2466300,145.0,145.0,143.4
14/02/2025,122.79,1.8(1.26 %),3251700,144.0,145.0,143.6
13/02/2025,121.27,-1.9(-1.31 %),2850800,145.0,145.0,142.7
12/02/2025,122.88,-0.4(-0.28 %),1887400,145.6,145.7,144.3
11/02/2025,123.22,3.4(2.39 %),5361400,142.2,145.4,140.1
10/02/2025,120.34,-4.1(-2.81 %),7749600,145.5,145.5,142.0
07/02/2025,123.81,-0.4(-0.27 %),3865900,146.5,146.7,145.8
06/02/2025,124.15,0.2(0.14 %),3426600,147.0,147.3,145.6
05/02/2025,123.98,0.1(0.07 %),5204100,146.9,147.5,145.8
04/02/2025,123.9,0.7(0.48 %),5467700,146.0,147.0,145.3
24/01/2025,130.0,-0.9(-0.58 %),3655700,154.1,154.5,153.4
23/01/2025,130.76,4.6(3.07 %),7057800,150.1,156.0,150.0
22/01/2025,126.86,-0.2(-0.13 %),2785600,149.6,150.6,149.2
21/01/2025,127.03,-0.1(-0.07 %),2480300,150.5,151.4,149.0
20/01/2025,127.12,1(0.67 %),2217700,149.0,150.4,148.2
17/01/2025,126.27,2.5(1.71 %),3537000,146.6,150.1,146.0
16/01/2025,124.15,1(0.69 %),3568000,146.2,147.0,145.2
15/01/2025,123.3,0.4(0.28 %),2840900,146.0,146.5,144.8
14/01/2025,122.96,-2.5(-1.69 %),2897200,147.6,148.0,145.1
13/01/2025,125.08,0.3(0.20 %),3488800,146.1,148.5,144.7
10/01/2025,124.83,-1.5(-1.01 %),2524700,148.8,149.1,147.2
09/01/2025,126.1,0.5(0.34 %),1714400,148.3,149.2,148.0
08/01/2025,125.68,-1.8(-1.20 %),3879900,150.0,150.0,148.1
07/01/2025,127.2,0.8(0.54 %),3453300,149.5,151.3,149.5
06/01/2025,126.52,0.3(0.20 %),3467100,149.1,150.2,148.4
03/01/2025,126.27,-3(-1.97 %),4336100,151.3,151.3,149.0
02/01/2025,128.81,-0.5(-0.33 %),3172800,152.5,152.7,150.1
31/12/2024,129.23,2(1.33 %),3603200,150.7,153.9,150.3
30/12/2024,127.54,0.9(0.60 %),1982400,149.4,150.8,148.5
27/12/2024,126.78,-0.2(-0.13 %),2561700,149.5,149.9,148.7
26/12/2024,126.95,-1(-0.66 %),2233300,151.0,151.4,149.1
25/12/2024,127.79,0.4(0.27 %),2513100,150.6,151.2,150.4
24/12/2024,127.45,0.6(0.40 %),2300900,150.0,150.8,149.4
23/12/2024,126.95,0.3(0.20 %),2514800,149.5,149.9,148.7
20/12/2024,126.69,1.4(0.95 %),3538900,148.5,150.6,148.3
19/12/2024,125.51,-0.6(-0.40 %),4805200,147.3,149.0,147.2
18/12/2024,126.01,0.7(0.47 %),2923400,148.0,149.8,148.0
17/12/2024,125.42,-1.9(-1.27 %),5947500,150.1,150.5,147.7
16/12/2024,127.03,0.4(0.27 %),3291100,149.6,150.6,149.5
13/12/2024,126.69,-0.7(-0.47 %),3379800,149.5,150.9,149.4
12/12/2024,127.29,-0.3(-0.20 %),4147900,151.9,151.9,149.2
11/12/2024,127.54,1(0.67 %),4816600,150.0,151.7,149.7
10/12/2024,126.69,2.5(1.70 %),3597200,147.1,149.5,147.0
09/12/2024,124.57,-2.5(-1.67 %),4539000,149.2,149.5,146.1
06/12/2024,126.69,1(0.67 %),4541200,151.9,151.9,148.0
05/12/2024,125.84,5(3.48 %),4849200,144.0,148.5,143.6
04/12/2024,121.61,-1.5(-1.03 %),5609100,145.0,146.3,142.8
03/12/2024,122.88,2.8(1.97 %),5103700,141.7,145.9,141.7
02/12/2024,120.51,-1.1(-0.77 %),6616800,144.3,146.0,141.6
29/11/2024,105.61,4.9(3.52 %),11586700,139.4,145.4,139.0
28/11/2024,102.02,0.5(0.36 %),4742700,139.4,140.0,138.3
27/11/2024,101.65,3.7(2.74 %),9814300,135.2,139.7,135.2
26/11/2024,98.95,1.3(0.97 %),4176100,133.4,135.9,133.3
25/11/2024,97.99,0(0.00 %),1849700,134.0,134.0,133.2
22/11/2024,97.99,0.9(0.68 %),2915900,132.9,134.4,132.5
21/11/2024,97.34,0.6(0.45 %),3176700,132.4,133.0,131.0
20/11/2024,96.9,2.4(1.85 %),8460300,130.0,132.4,126.7
19/11/2024,95.14,-4(-2.99 %),7642800,133.5,133.6,129.9
18/11/2024,98.07,0.1(0.07 %),3903400,134.0,134.6,132.5
15/11/2024,97.99,-2.1(-1.54 %),6563600,135.3,135.7,132.6
14/11/2024,99.53,-1.8(-1.31 %),4736300,137.9,139.9,136.0
13/11/2024,100.85,1(0.73 %),3455400,136.7,138.1,136.1
12/11/2024,100.12,-1.5(-1.08 %),2914700,138.6,138.9,135.9
11/11/2024,101.21,2.5(1.84 %),5292000,136.5,139.5,136.0
08/11/2024,99.39,0.7(0.52 %),2106300,136.1,136.8,135.1
07/11/2024,98.87,0.5(0.37 %),3570500,135.3,137.6,134.2
06/11/2024,98.51,2(1.51 %),1801500,133.1,134.6,133.0
05/11/2024,97.04,-0.2(-0.15 %),1657100,133.0,134.0,132.3
04/11/2024,97.19,-1.8(-1.34 %),3182900,134.6,134.6,132.7
01/11/2024,98.51,-1.3(-0.96 %),2667500,135.0,135.0,133.6
31/10/2024,99.46,0(0.00 %),1241700,135.9,136.0,135.3
30/10/2024,99.46,0.5(0.37 %),1709800,135.4,135.9,135.2
29/10/2024,99.09,0.5(0.37 %),2459200,135.4,135.5,134.8
28/10/2024,98.73,0.9(0.67 %),1506000,134.1,135.0,133.6
25/10/2024,98.07,-0.3(-0.22 %),1839000,134.3,134.6,133.6
24/10/2024,98.29,0.1(0.07 %),2277200,134.2,134.3,133.8
23/10/2024,98.21,1.1(0.83 %),3015100,132.9,134.8,132.6
22/10/2024,97.41,-2.4(-1.77 %),6009200,135.7,135.7,133.0
21/10/2024,99.17,-1.5(-1.09 %),2681300,137.0,137.7,135.5
18/10/2024,100.26,0(0.00 %),2169400,137.4,137.8,136.6
17/10/2024,100.26,0.7(0.51 %),2579200,136.5,137.1,135.5
16/10/2024,99.75,-0.7(-0.51 %),2756000,136.4,137.1,136.0
15/10/2024,100.26,-0.6(-0.44 %),2860800,137.6,138.6,136.6
14/10/2024,100.7,-2(-1.43 %),5605300,141.1,141.3,137.1
11/10/2024,102.17,-2.1(-1.48 %),3813600,142.0,142.8,139.6
10/10/2024,103.7,6.3(4.65 %),9952200,135.8,142.0,135.8
09/10/2024,99.09,1.6(1.20 %),2619900,134.3,135.8,134.3
08/10/2024,97.92,-0.3(-0.22 %),2108600,134.1,135.1,133.6
07/10/2024,98.14,0(0.00 %),1330500,134.2,134.9,133.6
04/10/2024,98.14,0.1(0.07 %),1468400,134.3,134.8,133.5
03/10/2024,98.07,-1.4(-1.03 %),2300800,135.4,136.1,134.0
02/10/2024,99.09,-0.5(-0.37 %),1719800,134.6,135.9,134.6
01/10/2024,99.46,1.4(1.04 %),4725900,134.7,136.2,134.7
30/09/2024,98.43,0.3(0.22 %),3030500,134.2,134.5,133.0
27/09/2024,98.21,-0.1(-0.07 %),3352800,134.3,134.4,133.5
26/09/2024,98.29,-0.5(-0.37 %),2815600,135.0,135.0,133.9
25/09/2024,98.65,0.3(0.22 %),4479900,134.3,134.8,133.6
24/09/2024,98.43,0.5(0.37 %),2011400,134.0,134.7,133.7
23/09/2024,98.07,-1.3(-0.96 %),2441200,135.9,135.9,133.4
20/09/2024,99.02,0.1(0.07 %),3719700,136.3,137.0,135.0
19/09/2024,98.95,0.6(0.45 %),5154300,135.0,135.8,134.3
18/09/2024,98.51,1.7(1.28 %),5379600,133.4,135.2,132.9
17/09/2024,97.26,1.8(1.37 %),2651400,131.2,132.9,131.2
16/09/2024,95.95,-1.9(-1.43 %),1915700,131.8,133.0,131.1
13/09/2024,97.34,0.7(0.53 %),3186800,132.2,133.4,132.0
12/09/2024,96.82,1.7(1.30 %),4118000,131.0,132.5,131.0
11/09/2024,95.58,0.6(0.46 %),3190400,130.0,131.3,129.8
10/09/2024,95.14,-1.3(-0.99 %),4195100,131.0,131.0,129.6
09/09/2024,96.09,-0.8(-0.61 %),2885200,130.8,131.9,130.1
06/09/2024,96.68,1.5(1.15 %),3821400,130.5,132.9,130.3
05/09/2024,95.58,-2.4(-1.80 %),8055600,133.0,133.0,129.7
04/09/2024,97.34,-1.8(-1.34 %),4535200,133.0,133.0,131.5
30/08/2024,98.65,1.1(0.82 %),3315800,133.5,134.9,133.0
29/08/2024,97.85,0.4(0.30 %),2092700,132.8,133.8,132.2
28/08/2024,97.56,0.8(0.60 %),2711500,133.0,134.5,132.9
27/08/2024,96.97,1(0.76 %),2338500,131.5,132.6,130.4
26/08/2024,96.24,-1.6(-1.20 %),2590300,133.3,133.5,131.5
23/08/2024,97.41,-0.7(-0.52 %),3055000,133.7,133.7,132.4
22/08/2024,97.92,0.3(0.22 %),3020500,134.0,134.5,133.5
21/08/2024,97.7,2(1.52 %),6119700,130.6,133.8,130.6
20/08/2024,96.24,1(0.77 %),3741400,130.7,132.5,130.7
19/08/2024,95.51,-0.1(-0.08 %),2498400,131.1,131.4,130.0
16/08/2024,95.58,1.9(1.48 %),5093600,129.1,131.0,129.1
15/08/2024,94.19,-0.8(-0.62 %),2257600,129.1,129.5,128.2
14/08/2024,94.77,-0.2(-0.15 %),2862200,130.7,131.5,129.5
13/08/2024,94.92,-0.3(-0.23 %),4097900,129.7,130.2,128.0
12/08/2024,95.14,3.1(2.44 %),6183500,126.9,130.2,126.2
09/08/2024,92.87,5.5(4.53 %),5496400,122.4,126.9,122.0
08/08/2024,88.85,-0.6(-0.49 %),2654900,121.6,122.4,120.9
07/08/2024,89.29,1.2(0.99 %),2822800,121.0,122.0,120.2
06/08/2024,88.41,2.2(1.85 %),6728100,120.0,121.9,119.8
05/08/2024,86.8,-4.6(-3.73 %),10415200,121.1,122.9,117.4
02/08/2024,90.16,-1.6(-1.28 %),9944700,122.1,124.8,121.0
01/08/2024,91.33,-3.8(-2.95 %),6870300,129.6,129.7,124.1
31/07/2024,94.12,0.6(0.47 %),2869200,127.3,128.6,126.6
30/07/2024,93.68,-1(-0.78 %),2373800,129.0,129.5,127.0
29/07/2024,94.41,1(0.78 %),4859800,130.0,130.6,129.0
26/07/2024,93.68,3(2.40 %),3951100,125.9,128.0,124.4
25/07/2024,91.48,-1(-0.79 %),2563400,124.2,125.5,124.1
24/07/2024,92.21,0.5(0.40 %),4151700,125.5,126.6,124.0
23/07/2024,91.85,1.4(1.13 %),5311600,124.9,127.5,124.8
22/07/2024,90.82,-1.9(-1.51 %),6216900,126.0,126.0,123.2
19/07/2024,92.21,-1.9(-1.49 %),6551700,128.6,129.3,126.0
18/07/2024,93.6,-4(-3.03 %),10800200,131.4,131.4,127.8
17/07/2024,96.53,-2.1(-1.57 %),6970100,134.0,134.1,129.9
16/07/2024,98.07,1.3(0.98 %),4002300,133.6,134.5,132.3
15/07/2024,97.12,-1.1(-0.82 %),3067200,133.5,134.8,132.3
12/07/2024,97.92,0.8(0.60 %),3553400,132.2,136.0,132.2
11/07/2024,97.34,-1(-0.75 %),6842100,134.1,135.4,132.5
10/07/2024,98.07,-3.5(-2.55 %),6294700,136.0,137.0,134.0
09/07/2024,100.63,-2.1(-1.50 %),9676100,139.1,139.3,136.0
08/07/2024,102.17,0.9(0.65 %),5865700,138.5,139.6,137.5
05/07/2024,101.51,2.9(2.14 %),7789400,136.1,139.7,136.1
04/07/2024,99.39,4.8(3.66 %),8117900,132.1,135.8,132.1
03/07/2024,95.87,3(2.34 %),7634100,130.5,132.8,130.1
02/07/2024,93.68,-0.6(-0.47 %),6720600,128.6,132.1,127.5
01/07/2024,94.12,-1.9(-1.46 %),6376000,130.4,130.4,128.5
28/06/2024,95.51,-2.3(-1.73 %),6633000,132.8,132.8,130.4
27/06/2024,97.19,1(0.76 %),6403700,131.3,134.1,130.8
26/06/2024,96.46,1.8(1.38 %),7147400,131.0,131.8,129.4
25/06/2024,95.14,-2.1(-1.59 %),13706800,131.0,131.1,128.6
24/06/2024,96.68,-4(-2.94 %),13186900,135.0,135.5,132.0
21/06/2024,99.6,2.8(2.10 %),7653300,133.9,136.1,133.3
20/06/2024,97.56,1.8(1.37 %),10465700,133.0,135.7,131.8
19/06/2024,96.24,3.5(2.73 %),9669200,128.0,132.8,126.6
18/06/2024,93.68,-0.8(-0.62 %),6680000,128.8,129.7,128.0
17/06/2024,94.26,-2.2(-1.68 %),4867600,131.0,131.4,128.5
14/06/2024,95.87,1(0.77 %),6406200,130.1,132.6,129.0
13/06/2024,95.14,-2(-1.52 %),8136200,133.7,133.8,130.0
12/06/2024,96.6,5.48(4.33 %),11215500,127.9,132.7,127.8
11/06/2024,105.97,2.5(1.74 %),6327300,144.3,146.5,143.1
10/06/2024,104.16,2(1.41 %),3775400,143.5,145.0,143.0
07/06/2024,102.72,2.4(1.72 %),3756900,141.0,142.0,140.5
06/06/2024,100.98,-0.5(-0.36 %),5211800,140.3,141.7,138.8
05/06/2024,101.34,1(0.72 %),6321600,140.0,144.9,139.7
04/06/2024,100.62,2.2(1.61 %),7009800,139.0,139.3,137.8
03/06/2024,99.03,2.3(1.71 %),7773600,135.0,137.6,134.7
31/05/2024,97.36,-0.4(-0.30 %),2633500,135.0,136.8,133.8
30/05/2024,97.65,-0.7(-0.52 %),7261300,133.8,135.0,131.9
29/05/2024,98.16,-1.3(-0.95 %),5837600,137.1,138.2,134.8
28/05/2024,99.1,4.2(3.16 %),4625300,134.0,137.0,133.1
27/05/2024,96.06,0.9(0.68 %),5157800,133.0,133.5,130.6
24/05/2024,95.41,-5.6(-4.07 %),13375600,138.0,138.0,130.6
23/05/2024,99.46,-0.5(-0.36 %),3621500,137.5,137.8,135.0
22/05/2024,99.82,2(1.47 %),4511800,137.9,139.7,136.1
21/05/2024,98.38,3(2.26 %),3471900,134.0,136.0,133.5
20/05/2024,96.21,-1.5(-1.12 %),2013500,135.2,136.1,133.0
17/05/2024,97.29,-0.9(-0.66 %),2306400,135.4,136.0,133.7
16/05/2024,97.94,1.3(0.97 %),3119000,135.6,137.3,134.2
15/05/2024,97.0,3.6(2.76 %),3653100,131.5,134.5,131.3
14/05/2024,94.4,0.8(0.62 %),2304600,130.0,131.7,129.6
13/05/2024,93.82,-1.3(-0.99 %),1852200,131.3,131.5,128.8
10/05/2024,94.76,0.7(0.54 %),3789700,131.3,132.2,129.2
09/05/2024,94.25,-0.7(-0.53 %),2203300,130.6,132.8,130.0
08/05/2024,94.76,-0.3(-0.23 %),3017800,130.1,131.0,129.3
07/05/2024,94.98,3.7(2.90 %),3122800,128.0,131.6,127.2
06/05/2024,92.3,1.7(1.35 %),2704600,126.5,127.6,124.5
03/05/2024,91.07,-1.4(-1.10 %),3191200,128.1,128.4,125.6
02/05/2024,92.08,4.1(3.33 %),3469300,123.8,129.0,123.5
